,Id,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,Style
770,3049,20.82,1.047,1.011,4.76,31.52,3.37,22.71,60,1.043,70.0,1.25,Specific Gravity,All Grain,0.5,20.0,Blonde Ale
771,3053,22.71,1.084,1.021,8.36,68.44,9.84,32.18,60,1.0590000000000002,78.0,2.0,Specific Gravity,All Grain,1.0,18.33,Imperial IPA
772,3054,11.0,1.053,1.01,5.57,38.01,12.54,15.0,70,1.039,50.0,4.7,Specific Gravity,All Grain,0.35,20.0,American Amber Ale
773,3056,20.82,1.062,1.011,6.68,23.28,6.95,28.39,90,1.045,65.0,1.5,Specific Gravity,All Grain,0.75,20.0,Saison
774,3063,20.82,1.057,1.014,5.72,108.38,7.73,28.39,60,1.042,60.0,1.26,Specific Gravity,All Grain,0.5,17.22,American IPA
775,3064,250.0,1.056,1.017,5.03,36.12,3.79,300.0,75,1.046,75.0,2.8,Specific Gravity,All Grain,1.0,20.0,American Pale Ale
776,3065,49.21,1.091,1.007,11.11,348.87,6.12,61.51,90,1.073,85.0,1.25,Specific Gravity,All Grain,1.0,16.67,Imperial IPA
777,3068,45.42,1.054,1.011,5.65,38.24,4.98,56.4,90,1.044,80.0,1.25,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
778,3077,37.85,1.0590000000000002,1.014,5.95,63.21,4.78,56.78,55,1.04,70.0,1.5,Specific Gravity,All Grain,0.35,21.11,American IPA
779,3080,20.82,1.06,1.012,6.23,29.98,46.1,28.39,60,1.044,70.0,1.5,Specific Gravity,All Grain,1.0,19.44,American IPA
780,3083,15.0,1.067,1.011,7.33,63.34,3.67,19.0,90,1.053,93.0,4.04,Specific Gravity,All Grain,0.75,20.0,American IPA
781,3089,20.0,1.043,1.007,4.71,33.7,6.19,25.7,60,1.034,62.0,2.7,Specific Gravity,All Grain,0.5,20.0,American Pale Ale
782,3093,69.0,1.047,1.008,5.04,33.11,9.52,75.0,60,1.043,90.0,2.5,Specific Gravity,All Grain,0.75,18.0,American Pale Ale
783,3094,20.82,1.053,1.009,5.81,52.01,5.22,24.61,90,1.045,70.0,1.8,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
784,3096,22.71,1.061,1.015,6.03,39.69,8.58,28.39,60,1.0490000000000002,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American Light Lager
785,3098,25.0,1.058,1.013,5.89,15.35,1.56,28.5,60,1.0,75.0,3.5,Specific Gravity,All Grain,0.35,20.0,American Light Lager
786,3101,23.0,1.069,1.015,7.1,67.61,25.34,28.0,60,1.057,75.0,2.7,Specific Gravity,All Grain,1.0,19.4,American IPA
787,3102,50.0,1.069,1.014,7.66,45.91,12.01,55.0,90,1.063,70.0,2.5,Specific Gravity,All Grain,0.35,20.0,American IPA
788,3108,19.87,15.3889,3.50233,6.44,96.96,4.98,24.61,60,12.6,70.0,1.33,Plato,All Grain,0.35,20.0,American IPA
789,3109,23.0,1.07,1.017,6.95,40.67,39.92,28.0,75,1.058,75.0,2.7,Specific Gravity,All Grain,0.75,19.0,American Stout
790,3118,20.82,1.068,1.015,6.85,30.68,4.91,28.39,60,1.05,65.0,1.25,Specific Gravity,All Grain,1.0,18.33,American Pale Ale
791,3120,20.82,1.069,1.017,6.82,331.55,5.46,28.39,60,1.051,60.0,1.5,Specific Gravity,All Grain,0.35,20.0,American Light Lager
792,3123,11.5,1.055,1.012,5.62,89.33,10.29,13.0,60,1.0490000000000002,80.0,3.0,Specific Gravity,All Grain,0.35,22.0,American IPA
793,3135,37.0,14.322,3.39745,5.89,59.68,4.25,50.7,90,10.6,68.0,2.5,Plato,All Grain,0.5,19.0,Blonde Ale
794,3142,25.0,1.044,1.007,4.82,45.16,10.57,30.0,60,1.037,71.0,3.0,Specific Gravity,All Grain,0.75,18.0,American Pale Ale
795,3143,3.79,1.056,1.011,5.87,48.79,3.59,5.68,60,1.037,75.0,1.5,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
796,3148,20.82,1.065,1.015,6.58,59.15,6.19,28.39,90,1.048,79.0,1.75,Specific Gravity,All Grain,0.75,20.0,American IPA
797,3149,20.82,1.065,1.018,6.26,89.61,6.93,28.39,60,1.045,70.0,1.32,Specific Gravity,All Grain,0.5,20.56,American IPA
798,3153,20.82,1.0759999999999998,1.021,7.21,67.31,7.98,28.39,60,1.056,70.0,1.5,Specific Gravity,All Grain,1.25,22.78,American Light Lager
799,3156,20.82,1.052,1.008,5.72,16.75,12.99,28.39,60,1.038,85.0,1.25,Specific Gravity,All Grain,1.0,26.67,Witbier
800,3160,41.64,1.064,1.013,6.68,66.2,12.85,53.0,60,1.051,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
801,3163,24.0,15.0858,3.14312,6.46,20.09,3.84,35.0,60,10.5,68.0,3.0,Plato,All Grain,0.5,28.0,Saison
802,3164,18.93,1.06,1.012,6.26,84.09,10.96,26.5,60,1.043,75.0,1.25,Specific Gravity,All Grain,1.0,21.11,American IPA
803,3168,20.82,1.061,1.015,6.01,83.71,4.03,22.71,60,1.056,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
804,3169,20.82,1.05,1.009,5.42,17.56,7.38,28.39,60,1.037,70.0,1.33,Specific Gravity,All Grain,0.75,20.0,American Light Lager
805,3173,20.0,1.0590000000000002,1.011,6.29,117.02,8.02,30.0,60,1.039,65.0,3.1,Specific Gravity,All Grain,0.5,20.0,American IPA
806,3176,18.93,1.072,1.021,6.72,26.5,10.72,28.39,90,1.048,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American Amber Ale
807,3177,45.42,1.0590000000000002,1.013,6.01,55.22,7.1,56.78,60,1.047,88.0,1.25,Specific Gravity,All Grain,1.25,19.44,American IPA
808,3185,7.57,1.0490000000000002,1.016,4.27,41.41,6.57,9.46,60,1.039,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
809,3186,20.82,1.088,1.022,8.64,134.92,4.42,28.39,60,1.065,80.0,1.5,Specific Gravity,All Grain,1.0,20.0,American Light Lager
810,3191,18.93,1.069,1.015,7.09,23.97,5.83,28.39,60,1.046,70.0,1.5,Specific Gravity,All Grain,0.35,21.11,American Pale Ale
811,3193,85.17,1.051,1.009,5.49,32.54,13.3,91.99,90,1.048,73.0,1.4,Specific Gravity,All Grain,0.75,17.22,American Pale Ale
812,3197,45.42,1.051,1.009,5.5,62.38,7.71,49.21,60,1.047,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
813,3204,260.0,20.3958,5.37657,8.34,0.0,5.7,260.0,90,20.4,80.0,2.6,Plato,All Grain,0.35,20.0,American Light Lager
814,3205,20.82,1.062,1.014,6.18,57.72,6.68,28.39,60,1.045,80.0,1.75,Specific Gravity,All Grain,1.0,18.33,American IPA
815,3216,20.82,1.05,1.011,5.17,42.22,5.61,27.63,60,1.038,75.0,1.55,Specific Gravity,All Grain,0.75,20.0,American IPA
816,3219,24.61,1.042,1.011,4.03,42.78,6.49,26.5,60,1.039,75.0,1.3,Specific Gravity,All Grain,0.75,17.78,American Pale Ale
817,3221,18.93,1.061,1.015,5.99,117.19,11.63,26.5,60,1.043,55.0,1.5,Specific Gravity,All Grain,0.75,23.89,American IPA
818,3226,20.82,1.06,1.015,5.88,58.38,9.27,30.28,75,1.041,75.0,1.5,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
819,3230,1100.0,13.9983,3.84811,5.48,39.82,4.97,1300.0,60,11.9,70.0,4.3,Plato,All Grain,0.35,22.0,American Pale Ale
820,3238,23.0,1.053,1.012,5.37,52.37,8.55,28.5,60,1.043,62.0,2.5,Specific Gravity,All Grain,0.75,22.0,American IPA
821,3239,18.93,1.073,1.016,7.44,64.24,6.78,28.39,60,1.0490000000000002,70.0,1.5,Specific Gravity,All Grain,0.5,18.33,American IPA
822,3246,20.82,1.067,1.018,6.34,42.82,37.24,28.39,60,1.0490000000000002,75.0,1.5,Specific Gravity,All Grain,0.35,21.11,American Stout
823,3248,37.85,1.058,1.016,5.47,48.91,8.24,49.21,60,1.044,80.0,1.35,Specific Gravity,All Grain,0.0,-17.78,American Pale Ale
824,3250,20.82,1.063,1.015,6.23,79.2,7.23,26.5,60,1.0490000000000002,70.0,0.87,Specific Gravity,All Grain,0.75,17.22,American IPA
825,3259,9.46,1.051,1.009,5.46,47.08,12.77,10.41,90,1.046,48.0,1.5,Specific Gravity,All Grain,0.75,18.89,American Pale Ale
826,3261,19.0,9.81917,1.6977400000000002,4.29,55.4,4.83,22.0,60,8.5,35.0,3.0,Plato,All Grain,0.5,18.0,American IPA
827,3265,41.64,1.0490000000000002,1.012,4.89,26.03,3.83,53.0,90,1.038,68.0,1.5,Specific Gravity,All Grain,0.75,21.11,Saison
828,3270,22.71,1.058,1.011,6.16,66.8,14.83,30.28,90,1.044,75.0,1.5,Specific Gravity,All Grain,0.5,23.89,American IPA
829,3271,18.93,1.09,1.021,9.89,33.39,19.83,24.61,60,1.069,60.0,1.5,Specific Gravity,All Grain,1.0,23.89,Saison
830,3277,19.87,1.069,1.019,6.64,70.52,5.21,26.5,60,1.052,68.0,1.25,Specific Gravity,All Grain,1.0,20.0,American IPA
831,3279,20.82,1.056,1.015,5.43,29.09,8.48,26.5,60,1.044,80.0,1.5,Specific Gravity,All Grain,0.75,18.89,American Pale Ale
832,3283,20.82,1.07,1.012,7.57,105.01,8.27,24.61,60,1.0590000000000002,75.0,1.0,Specific Gravity,All Grain,0.75,20.0,American IPA
833,3286,20.82,1.056,1.014,5.5,40.34,8.05,28.39,60,1.041,70.0,16.0,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
834,3287,20.82,1.054,1.012,5.52,33.25,16.97,28.39,60,1.038,75.0,1.37,Specific Gravity,All Grain,0.5,17.78,American Brown Ale
835,3288,25.0,1.0659999999999998,1.011,7.19,156.64,12.82,30.0,60,1.055,90.0,3.0,Specific Gravity,All Grain,0.35,20.0,American IPA
836,3290,10.0,1.0590000000000002,1.01,6.35,80.45,11.75,12.0,70,1.0490000000000002,70.0,4.13,Specific Gravity,All Grain,0.35,20.0,American IPA
837,3299,499.67,1.052,1.009,5.53,32.06,7.34,537.53,90,1.048,82.0,1.5,Specific Gravity,All Grain,0.75,19.44,American Pale Ale
838,3300,45.42,1.0590000000000002,1.013,6.09,51.93,6.11,49.21,60,1.055,75.0,1.5,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
839,3304,18.93,1.05,1.014,4.75,21.98,3.69,22.71,60,1.041,71.0,1.5,Specific Gravity,All Grain,0.35,20.0,Witbier
840,3305,21.0,1.055,1.009,5.96,69.79,8.87,28.5,60,1.04,70.0,2.6,Specific Gravity,All Grain,0.35,18.0,American IPA
841,3308,37.85,1.053,1.011,5.56,67.84,3.59,53.0,60,1.038,72.0,1.3,Specific Gravity,All Grain,1.0,19.44,American Light Lager
842,3310,22.71,1.045,1.01,4.55,23.02,3.89,28.39,60,1.036,75.0,1.25,Specific Gravity,All Grain,1.0,16.67,Blonde Ale
843,3311,37.85,1.062,1.015,6.1,78.7,4.82,45.42,75,1.05,65.0,1.5,Specific Gravity,All Grain,0.5,20.0,American IPA
844,3316,18.93,1.072,1.012,7.87,56.87,8.67,26.5,60,1.051,87.0,1.25,Specific Gravity,All Grain,0.35,16.11,American IPA
845,3317,20.82,1.06,1.013,6.18,31.48,6.11,28.39,60,1.044,70.0,1.0,Specific Gravity,All Grain,0.35,22.22,American IPA
846,3326,23.0,1.0490000000000002,1.01,5.12,53.68,6.45,26.0,60,1.043,75.2,3.0,Specific Gravity,All Grain,0.35,19.0,American Pale Ale
847,3328,23.0,1.067,1.014,6.97,37.17,8.02,28.4,60,1.054,70.0,2.8,Specific Gravity,All Grain,0.35,19.0,American IPA
848,3335,39.75,1.052,1.01,5.57,40.34,7.25,49.21,60,1.042,76.0,1.5,Specific Gravity,All Grain,0.35,18.33,American Pale Ale
849,3340,41.64,1.063,1.013,6.53,54.76,9.88,49.21,75,1.053,70.0,1.5,Specific Gravity,All Grain,0.5,21.11,American IPA
850,3343,20.82,1.065,1.018,6.27,45.74,5.58,24.61,60,1.055,75.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
851,3344,45.0,1.0590000000000002,1.01,6.47,59.94,7.93,45.0,60,1.0590000000000002,77.0,3.0,Specific Gravity,All Grain,0.75,20.0,American IPA
852,3346,20.82,1.09,1.021,9.04,83.19,12.59,28.39,60,1.0659999999999998,75.0,1.5,Specific Gravity,All Grain,0.35,21.11,American IPA
853,3356,24.0,1.064,1.011,7.2,58.88,8.26,29.0,75,1.053,88.0,3.0,Specific Gravity,All Grain,1.0,20.0,American IPA
854,3357,21.0,1.044,1.01,4.51,22.59,14.09,28.5,60,1.033,75.0,4.2,Specific Gravity,All Grain,0.35,17.0,Irish Red Ale
855,3361,20.82,1.065,1.014,6.67,43.88,5.66,34.07,90,1.039,70.0,1.45,Specific Gravity,All Grain,0.75,20.0,American IPA
856,3364,18.0,1.056,1.015,5.43,42.23,8.83,26.3,60,1.038,65.0,3.0,Specific Gravity,All Grain,1.25,22.0,American Pale Ale
857,3367,20.8,1.072,1.018,7.1,54.1,7.5,28.5,60,1.053,75.0,3.0,Specific Gravity,All Grain,0.35,18.0,American IPA
858,3368,21.58,1.073,1.018,7.28,63.19,7.68,32.18,60,1.0490000000000002,80.0,1.5,Specific Gravity,All Grain,1.0,20.0,American IPA
859,3369,18.0,1.064,1.011,7.01,48.18,4.36,20.0,60,1.058,70.0,3.0,Specific Gravity,All Grain,1.0,20.0,American IPA
860,3372,20.82,1.026,1.005,2.74,93.27,4.78,30.28,60,1.018,35.0,1.5,Specific Gravity,All Grain,0.75,18.33,Blonde Ale
861,3373,18.93,1.069,1.017,6.76,97.21,40.91,24.61,60,1.053,75.0,1.25,Specific Gravity,All Grain,0.35,20.0,American Stout
862,3377,20.82,1.07,1.012,7.62,23.23,5.17,28.39,90,1.051,75.0,1.33,Specific Gravity,All Grain,0.5,22.22,American IPA
863,3381,20.82,1.041,1.009,4.2,57.44,6.4,28.39,60,1.03,60.0,1.25,Specific Gravity,All Grain,0.35,20.0,American IPA
864,3383,22.71,1.043,1.009,4.53,33.19,3.27,26.5,60,1.037,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,Saison
865,3387,45.42,1.07,1.016,6.98,66.18,6.96,53.0,75,1.06,70.0,1.25,Specific Gravity,All Grain,0.75,20.0,American IPA
866,3395,25.0,1.051,1.01,5.38,41.27,13.43,30.0,60,1.042,70.0,3.0,Specific Gravity,All Grain,0.35,18.0,Irish Red Ale
867,3397,20.82,1.071,1.02,7.1,43.01,4.01,24.61,60,1.06,75.0,1.5,Specific Gravity,All Grain,0.75,26.67,Saison
868,3400,22.71,1.06,1.014,6.1,67.07,40.0,28.39,60,1.048,71.0,1.33,Specific Gravity,All Grain,1.25,15.56,American Stout
869,3402,3.79,10.7251,2.2625900000000003,4.49,38.67,5.93,7.57,60,5.5,55.0,1.5,Plato,All Grain,0.75,18.33,American Pale Ale
870,3408,37.85,1.073,1.014,7.78,71.93,5.84,47.32,60,1.0590000000000002,72.0,1.5,Specific Gravity,All Grain,0.5,20.0,American IPA
871,3410,21.0,1.067,1.013,7.11,0.0,4.28,28.5,60,1.0490000000000002,70.0,3.0,Specific Gravity,All Grain,0.35,20.0,American IPA
872,3412,11.36,1.077,1.021,7.39,88.93,8.78,17.03,60,1.051,68.0,1.3,Specific Gravity,All Grain,0.75,18.89,American IPA
873,3413,18.93,1.051,1.013,5.04,39.5,7.84,28.39,30,1.034,70.0,2.0,Specific Gravity,All Grain,0.75,18.89,American IPA
874,3427,56.0,1.047,1.009,5.08,13.03,5.77,43.0,80,1.061,78.0,3.0,Specific Gravity,All Grain,1.75,15.0,American Light Lager
875,3428,20.82,1.056,1.013,5.67,57.6,7.78,24.61,60,1.047,35.0,1.5,Specific Gravity,All Grain,1.0,18.33,American IPA
876,3433,22.71,1.09,1.009,10.62,307.92,7.07,37.85,90,1.052,85.0,1.3,Specific Gravity,All Grain,0.75,19.44,Imperial IPA
877,3441,18.93,1.07,1.015,7.32,71.24,4.53,31.72,90,1.042,68.0,1.25,Specific Gravity,All Grain,1.0,18.89,American IPA
878,3442,100.0,1.052,1.011,5.37,5.29,5.26,28.5,60,1.181,70.0,2.7,Specific Gravity,All Grain,0.75,20.0,American Light Lager
879,3446,20.82,1.067,1.013,7.16,20.71,8.67,28.39,60,1.0490000000000002,65.0,1.25,Specific Gravity,All Grain,1.0,18.33,American Light Lager
880,3449,41.64,1.082,1.02,8.1,70.42,11.44,53.0,60,1.064,75.0,1.25,Specific Gravity,All Grain,1.0,18.33,American IPA
881,3450,24.0,1.072,1.014,7.6,121.78,6.15,32.6,60,1.053,80.0,4.0,Specific Gravity,All Grain,2.0,18.0,Imperial IPA
882,3451,11.36,1.058,1.011,6.14,40.52,6.79,15.14,60,1.044,70.0,1.5,Specific Gravity,All Grain,0.75,17.78,American Pale Ale
883,3454,35.0,1.044,1.007,4.89,36.16,6.63,28.5,60,1.054,70.0,2.5,Specific Gravity,All Grain,0.5,18.0,American Pale Ale
884,3455,11.0,1.047,1.014,4.27,29.8,8.78,12.5,60,1.041,74.0,1.0,Specific Gravity,All Grain,0.35,19.0,American Pale Ale
885,3460,20.82,1.0490000000000002,1.008,5.34,16.9,4.76,28.39,75,1.036,75.0,1.25,Specific Gravity,All Grain,0.75,18.33,Blonde Ale
886,3467,18.93,1.051,1.012,5.21,31.39,8.04,25.78,90,1.038,70.0,1.332,Specific Gravity,All Grain,0.5,20.0,American Pale Ale
887,3469,37.85,1.052,1.013,5.14,46.54,8.98,49.21,60,1.04,65.0,1.25,Specific Gravity,All Grain,0.75,22.22,American Pale Ale
888,3470,20.82,1.083,1.019,8.37,258.03,23.23,34.07,90,1.051,35.0,1.25,Specific Gravity,All Grain,1.0,20.0,American IPA
889,3472,22.71,1.039,1.008,4.06,7.25,2.81,32.18,60,1.028,80.0,1.3,Specific Gravity,All Grain,0.75,20.56,American Light Lager
890,3475,18.17,1.058,1.017,5.29,27.42,23.45,24.61,60,1.043,69.0,1.2,Specific Gravity,All Grain,0.75,20.0,American Brown Ale
891,3477,21.77,1.05,1.012,4.91,26.49,23.05,25.55,60,1.042,75.0,1.45,Specific Gravity,All Grain,0.35,20.0,American Brown Ale
892,3481,37.85,1.09,1.021,9.06,101.58,6.05,45.42,60,1.075,75.0,1.3,Specific Gravity,All Grain,1.0,20.0,American IPA
893,3484,20.82,1.051,1.014,4.83,27.51,11.78,24.61,90,1.043,75.0,1.25,Specific Gravity,All Grain,0.35,23.33,Irish Red Ale
894,3487,13.0,17.2863,2.55863,8.01,33.25,9.79,22.0,90,10.5,70.0,3.0,Plato,All Grain,1.0,23.0,Saison
895,3490,19.0,1.063,1.016,6.22,60.72,10.47,14.0,60,1.085,70.0,2.5,Specific Gravity,All Grain,0.5,24.0,American IPA
896,3499,43.53,1.047,1.011,4.78,21.11,5.84,47.32,60,1.044,70.0,1.25,Specific Gravity,All Grain,1.25,18.89,Blonde Ale
897,3500,37.85,1.079,1.023,7.36,7.84,24.82,47.7,60,1.062,75.0,1.125,Specific Gravity,All Grain,0.5,18.33,American Amber Ale
898,3501,20.82,1.065,1.013,6.78,23.75,7.15,24.61,60,1.055,72.0,1.74,Specific Gravity,All Grain,1.0,29.44,Saison
899,3502,20.82,1.063,1.016,6.13,0.0,37.86,28.39,60,1.046,35.0,1.5,Specific Gravity,All Grain,2.0,20.0,American Light Lager
900,3505,20.82,1.047,1.012,4.71,18.01,11.51,28.39,60,1.035,73.0,1.25,Specific Gravity,All Grain,0.35,21.67,American Amber Ale
901,3506,1877.56,12.4552,2.08229,5.53,25.95,3.12,2170.93,75,10.8,85.0,1.25,Plato,All Grain,0.5,20.0,Saison
902,3509,11.36,1.048,1.012,4.78,64.6,4.37,15.14,60,1.036,75.0,1.5,Specific Gravity,All Grain,0.75,18.89,Blonde Ale
903,3514,20.82,1.058,1.018,5.37,71.8,22.81,23.09,60,1.053,70.0,1.25,Specific Gravity,All Grain,1.25,18.33,American Brown Ale
904,3515,20.82,1.069,1.016,6.96,79.68,13.97,25.55,60,1.057,70.0,1.33,Specific Gravity,All Grain,0.35,22.22,American IPA
905,3520,20.82,1.075,1.025,6.65,40.29,37.54,26.5,60,1.0590000000000002,75.0,1.75,Specific Gravity,All Grain,0.35,18.89,American Stout
906,3529,55.0,1.048,1.013,4.5,27.8,2.93,65.0,90,1.04,75.0,3.0,Specific Gravity,All Grain,0.75,24.0,Saison
907,3530,280.0,1.065,1.013,6.88,39.75,10.79,320.0,70,1.057,40.0,1.5,Specific Gravity,All Grain,0.75,25.0,American Pale Ale
908,3544,70.0,1.06,1.01,6.54,41.78,16.22,80.0,60,1.053,66.0,3.0,Specific Gravity,All Grain,0.35,22.0,American Amber Ale
909,3547,24.61,1.056,1.014,5.61,30.04,7.4,40.88,90,1.034,70.0,1.5,Specific Gravity,All Grain,0.75,19.44,American Pale Ale
910,3550,19.0,1.054,1.009,5.84,32.23,5.02,27.0,90,1.038,70.0,3.7,Specific Gravity,All Grain,0.75,18.0,American Pale Ale
911,3553,20.82,1.06,1.015,5.92,34.59,50.0,28.39,60,1.044,70.0,1.5,Specific Gravity,All Grain,0.35,16.67,American Stout
912,3557,17.03,1.056,1.011,5.89,67.75,6.06,26.5,90,1.036,67.0,3.4,Specific Gravity,All Grain,1.75,14.44,American IPA
913,3558,16.0,1.054,1.008,6.07,21.35,17.77,20.0,60,1.044,70.0,5.0,Specific Gravity,All Grain,0.35,25.0,Saison
914,3559,155.0,1.044,1.007,4.84,30.67,5.22,180.0,60,1.038,70.0,3.0,Specific Gravity,All Grain,0.35,22.0,American Pale Ale
915,3564,18.93,1.05,1.01,5.2,63.33,6.14,28.39,60,1.033,60.0,1.75,Specific Gravity,All Grain,0.5,20.0,Saison
916,3566,416.4,1.052,1.011,5.34,60.75,50.0,473.18,75,1.046,70.0,1.5,Specific Gravity,All Grain,0.35,21.11,American Light Lager
917,3567,20.82,1.048,1.012,4.76,27.25,17.92,28.39,90,1.035,55.0,1.5,Specific Gravity,All Grain,0.75,18.33,Irish Red Ale
918,3568,23.0,1.044,1.007,4.79,24.61,5.69,28.5,70,1.035,75.0,3.0,Specific Gravity,All Grain,0.35,18.0,Blonde Ale
919,3572,20.82,1.0659999999999998,1.016,6.57,44.17,7.19,28.39,60,1.048,70.0,2.0,Specific Gravity,All Grain,0.35,18.33,American Pale Ale
920,3577,20.82,1.069,1.016,6.94,72.09,7.46,32.02,90,1.045,70.0,1.25,Specific Gravity,All Grain,0.75,20.0,American IPA
921,3580,22.71,1.06,1.016,5.87,9.79,8.8,24.61,60,1.055,70.0,1.5,Specific Gravity,All Grain,1.0,20.0,American IPA
922,3582,12.2,1.054,1.012,5.53,35.71,15.0,14.5,60,1.045,75.0,3.0,Specific Gravity,All Grain,0.5,23.0,American Pale Ale
923,3587,23.0,1.0490000000000002,1.008,5.32,43.57,5.25,28.5,60,1.039,77.0,2.5,Specific Gravity,All Grain,0.75,19.0,American Pale Ale
924,3589,22.0,1.055,1.011,5.76,71.84,3.98,24.0,60,1.05,65.0,3.5,Specific Gravity,All Grain,0.35,25.0,American Pale Ale
925,3594,30.0,1.0659999999999998,1.011,7.26,46.17,12.09,20.0,60,1.1,85.0,2.5,Specific Gravity,All Grain,0.5,21.0,American Pale Ale
926,3596,11.36,1.074,1.02,7.1,56.83,11.03,15.14,60,1.056,78.0,1.5,Specific Gravity,All Grain,1.25,20.0,American IPA
927,3598,20.82,1.057,1.01,6.18,106.02,9.12,29.34,60,1.041,70.0,1.5,Specific Gravity,All Grain,1.0,21.11,American IPA
928,3602,22.71,1.042,1.012,3.82,0.0,4.19,28.39,60,1.033,75.0,1.25,Specific Gravity,All Grain,0.75,21.11,American IPA
929,3604,31.0,1.0590000000000002,1.008,6.64,26.41,5.77,37.0,60,1.0490000000000002,65.0,3.0,Specific Gravity,All Grain,0.35,25.0,Saison
930,3605,21.77,1.064,1.01,7.14,60.96,7.24,27.44,60,1.051,70.0,1.3,Specific Gravity,All Grain,0.75,20.0,American IPA
931,3606,20.0,1.086,1.007,10.4,0.0,3.63,24.0,60,1.072,70.0,3.0,Specific Gravity,All Grain,1.0,18.0,American Light Lager
932,3608,20.8,1.06,1.01,6.51,39.63,6.54,25.6,60,1.048,70.0,3.1,Specific Gravity,All Grain,0.35,64.0,American IPA
933,3609,20.82,1.074,1.025,6.38,64.73,7.43,28.39,60,1.054,75.0,1.25,Specific Gravity,All Grain,0.75,18.89,American Stout
934,3612,22.0,1.054,1.009,5.95,23.98,5.14,30.0,90,1.04,63.0,3.0,Specific Gravity,All Grain,0.75,23.0,American Light Lager
935,3617,20.82,1.051,1.012,5.08,36.66,8.68,26.5,60,1.04,75.0,1.5,Specific Gravity,All Grain,0.5,16.67,American Pale Ale
936,3623,23.0,1.06,1.014,6.09,31.92,4.87,28.0,60,1.0490000000000002,85.0,3.0,Specific Gravity,All Grain,0.5,18.0,American Pale Ale
937,3626,41.64,1.0759999999999998,1.015,8.03,47.56,7.54,53.0,60,1.06,80.0,2.0,Specific Gravity,All Grain,0.75,18.33,American IPA
938,3629,19.0,1.057,1.014,5.61,66.16,13.85,28.5,60,1.038,50.0,3.0,Specific Gravity,All Grain,0.35,19.0,American IPA
939,3633,15.0,1.053,1.015,4.92,18.37,4.94,19.0,70,1.042,60.0,3.5,Specific Gravity,All Grain,0.5,20.0,Witbier
940,3635,20.82,1.055,1.013,5.61,22.79,4.8,24.61,60,1.047,70.0,2.0,Specific Gravity,All Grain,0.5,18.33,Blonde Ale
941,3638,41.64,1.047,1.013,4.41,43.87,6.4,49.21,60,1.039,73.0,1.5,Specific Gravity,All Grain,0.5,18.89,American Pale Ale
942,3643,45.42,1.044,1.012,4.23,8.91,5.43,53.0,60,1.038,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,Blonde Ale
943,3644,3.79,1.0659999999999998,1.012,7.08,42.03,5.86,5.68,60,1.044,70.0,1.5,Specific Gravity,All Grain,0.35,21.11,Saison
944,3647,20.82,1.055,1.013,5.49,57.43,5.09,30.28,60,1.038,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
945,3654,19.0,1.06,1.011,6.73,71.94,12.74,22.0,60,1.052,54.0,3.0,Specific Gravity,All Grain,0.75,19.0,American IPA
946,3656,20.82,1.0590000000000002,1.018,5.49,27.48,15.19,31.53,60,1.039,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,Irish Red Ale
947,3658,14.0,1.047,1.013,4.47,27.29,9.39,14.0,60,1.047,71.0,1.0,Specific Gravity,All Grain,0.75,19.0,American Pale Ale
948,3671,20.82,1.083,1.017,8.71,80.29,8.22,26.5,90,1.055,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,Imperial IPA
949,3678,18.0,1.057,1.015,5.44,47.03,20.71,28.5,60,1.036,55.0,5.1,Specific Gravity,All Grain,0.35,20.0,Irish Red Ale
950,3679,3.79,1.065,1.018,6.1,65.13,8.44,5.68,60,1.043,65.0,1.0,Specific Gravity,All Grain,0.35,20.0,American IPA
951,3681,21.77,1.086,1.022,8.5,165.34,10.56,29.34,90,1.064,73.0,2.0,Specific Gravity,All Grain,1.0,20.0,American IPA
952,3684,25.0,1.051,1.013,5.0,27.89,20.96,37.0,60,1.035,75.0,3.0,Specific Gravity,All Grain,1.0,18.0,Irish Red Ale
953,3686,41.64,1.064,1.012,6.86,65.89,6.68,45.42,60,1.0590000000000002,80.0,1.5,Specific Gravity,All Grain,1.25,21.11,American IPA
